Category,Entry,classification,Reasoning,Severity Level,Affected Component,Attack Possibility
PASS,Ensure that node certificates are rotated as appropriate (Manual) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that CA certificates are rotated as appropriate (Manual) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that management plane traffic is separated from data plane traffic (Manual) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Host Configuration,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Linux Hosts Specific Configuration,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Ensure only trusted users are allowed to control Docker daemon (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,Users: crypto,result,Improper user permissions can allow unauthorized access.,Critical,Access Control System,Escalation Attack
INFO,Ensure auditing is configured for Docker files and directories - containerd.sock (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,Ensure auditing is configured for Docker files and directories - /etc/sysconfig/docker (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,General Configuration,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,"Using 24.0.6, verify is it up to date as deemed necessary",result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Secrets
INFO,Docker daemon configuration,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Ensure TLS authentication for Docker daemon is configured (Scored),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Docker daemon not listening on TCP,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Misconfiguration Attack
INFO,Ensure the default ulimit is configured appropriately (Manual),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Default ulimit doesn't appear to be set,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Ensure that a daemon-wide custom seccomp profile is applied if appropriate (Manual),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,Ensure that experimental features are not implemented in production (Scored) (Deprecated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Docker daemon configuration files,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Ensure that registry certificate file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,Directory not found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Listing File Systems
INFO,Ensure that registry certificate file permissions are set to 444 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,Directory not found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Listing File Systems
INFO,Ensure that TLS CA certificate file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,No TLS CA certificate found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Data Stealth
INFO,Ensure that TLS CA certificate file permissions are set to 444 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,No TLS CA certificate found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Data Stealth
INFO,Ensure that Docker server certificate file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,No TLS Server certificate found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Data Stealth
INFO,Ensure that the Docker server certificate file permissions are set to 444 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,No TLS Server certificate found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Data Stealth
INFO,Ensure that the Docker server certificate key file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,No TLS Key found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Secrets
INFO,Ensure that the Docker server certificate key file permissions are set to 400 (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,No TLS Key found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Secrets
INFO,Ensure that the /etc/sysconfig/docker file permissions are set to 644 or more restrictively (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,Ensure that the /etc/sysconfig/docker file ownership is set to root:root (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,Container Images and Build File,check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,Ensure update instructions are not used alone in the Dockerfile (Manual),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,Update instruction found: [alpine:latest nginx:latest null:latest ubuntu:18.04 ubuntu:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
INFO,Update instruction found: [alpine:latest nginx:latest null:latest ubuntu:18.04 ubuntu:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
INFO,Update instruction found: [alpine:latest nginx:latest null:latest ubuntu:18.04 ubuntu:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
INFO,Update instruction found: [alpine:latest nginx:latest null:latest ubuntu:18.04 ubuntu:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
INFO,Update instruction found: [alpine:latest nginx:latest null:latest ubuntu:18.04 ubuntu:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
INFO,Ensure that COPY is used instead of ADD in Dockerfiles (Manual),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,ADD in image history: [alpine:latest nginx:latest null:latest ubuntu:18.04 ubuntu:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Filesystem
